system:index,B1,B10,B11,B2,B3,B4,B5,B6,B7,B8,B9,Continent,Country,Depth_avg,Dis_avg,Elevation,Grand_id,Hylak_id,Lake_area,Lake_name,Lake_type,Poly_src,Pour_lat,Pour_long,QA_PIXEL,QA_RADSAT,Res_time,SAA,SZA,Shore_dev,Shore_len,Slope_100,VAA,VZA,Vol_res,Vol_src,Vol_total,Wshd_area,.geo
00000000000000000338_10,0.51459455,252.86757,253.23503,0.47945273,0.4162957,0.45348543,0.562761,0.08519235,0.069300696,0.52598083,0.0043415334,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11293,653,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.8780624834667,55.795596443277674]}"
00000000000000000338_11,0.5272096,252.90974,253.31453,0.5265542,0.4642983,0.5361384,0.57332814,0.0781476,0.07052944,0.5731643,0.0045053647,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11293,653,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.87854088669538,55.79560080745175]}"
00000000000000000338_12,0.550146,252.93658,253.37723,0.56202376,0.49837524,0.5377767,0.5934794,0.0734784,0.06823579,0.58807296,0.0034404602,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11293,652,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.87901929005578,55.79560516976497]}"
00000000000000000338_13,0.60986257,252.94041,253.35216,0.5924145,0.5279468,0.6038827,0.68440586,0.064467676,0.060945295,0.61158276,0.0041777017,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11294,652,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.87949769354786,55.795609530217334]}"
00000000000000000338_14,0.6164977,252.93658,253.27269,0.61772645,0.55686307,0.63296276,0.6786718,0.056603763,0.058897402,0.6111732,0.0029489659,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11294,652,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.87997609717158,55.79561388880884]}"
00000000000000000338_15,0.64361185,252.95956,253.20572,0.6464789,0.5804548,0.6269829,0.7102912,0.05455587,0.057095256,0.6143679,0.0036862073,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11295,652,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.88045450092685,55.79561824553948]}"
00000000000000000338_16,0.6255904,253.00935,253.20992,0.62534463,0.5556343,0.59888583,0.6857165,0.05856974,0.058815487,0.6060125,0.004423449,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11295,651,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.88093290481363,55.79562260040927]}"
00000000000000000338_17,0.5785707,253.04764,253.27687,0.55235773,0.48289317,0.53957886,0.6383692,0.07708269,0.069464535,0.5283564,0.005078775,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11295,651,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.88141130883186,55.795626953418186]}"
00000000000000000338_18,0.42858306,253.05147,253.33125,0.38754326,0.31857023,0.36018342,0.44947156,0.0880594,0.069628365,0.34273538,0.0040138704,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16815,7589,1.45,7.13,0.91,11296,651,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.88188971298148,55.79563130456625]}"
00000000000000000338_19,0.3334789,252.69476,253.18898,0.28539437,0.22035329,0.25148126,0.32061812,0.09420308,0.06749856,0.2897359,0.0024574716,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11291,654,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.8751998351694,55.79530071377952]}"
00000000000000000338_20,0.388772,252.78313,253.23921,0.38279217,0.3183245,0.3512546,0.3981104,0.088714726,0.07126667,0.43480864,0.0045053647,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11291,654,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.87567823430416,55.795305089074695]}"
00000000000000000338_21,0.48739854,252.84071,253.21829,0.4725718,0.4099882,0.4434098,0.53400856,0.09272859,0.07642737,0.5398246,0.0042596175,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11291,654,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.87615663357103,55.79530946250905]}"
00000000000000000338_22,0.54572254,252.85605,253.19736,0.52589893,0.46413448,0.5557982,0.61297536,0.07323266,0.066515565,0.59175915,0.005570269,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11292,654,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.87663503296989,55.79531383408257]}"
00000000000000000338_23,0.5893836,252.85605,253.18478,0.6038008,0.53867775,0.5944624,0.64672464,0.06069955,0.060208056,0.6019986,0.0043415334,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11292,653,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.87711343250069,55.795318203795254]}"
00000000000000000338_24,0.63148826,252.86757,253.20154,0.6266553,0.55882907,0.6175626,0.6966932,0.057914414,0.05570269,0.61158276,0.0036042917,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11292,653,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.8775918321634,55.795322571647105]}"
00000000000000000338_25,0.6496736,252.8829,253.24341,0.66712165,0.6027359,0.6695791,0.7143051,0.04710154,0.052917555,0.61453176,0.0043415334,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11293,653,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.87807023195796,55.79532693763812]}"
00000000000000000338_26,0.66261625,252.90591,253.30615,0.6649099,0.59462625,0.6511481,0.7274935,0.049477097,0.051606905,0.6143679,0.004423449,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11293,653,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.8785486318843,55.7953313017683]}"
00000000000000000338_27,0.66400886,252.92891,253.36887,0.65999496,0.59102196,0.65933967,0.727002,0.04652813,0.050623916,0.61346686,0.003276629,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11294,652,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.87902703194239,55.795335664037644]}"
00000000000000000338_28,0.6586024,252.94424,253.35634,0.6675312,0.59888583,0.6608141,0.71627104,0.046200465,0.05136116,0.613303,0.0043415334,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11294,652,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.87950543213212,55.79534002444615]}"
00000000000000000338_29,0.65942156,252.9634,253.28525,0.6643365,0.59634644,0.65639067,0.7206126,0.045708973,0.050951578,0.6128115,0.0043415334,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11294,652,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.87998383245349,55.79534438299381]}"
00000000000000000338_30,0.6608141,253.00552,253.23921,0.6613056,0.5915134,0.65852046,0.7215956,0.04497173,0.05037817,0.61232,0.0040138704,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11295,652,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.88046223290641,55.795348739680634]}"
00000000000000000338_31,0.65786517,253.07442,253.28525,0.6598311,0.5929879,0.6622067,0.71987534,0.0448079,0.050296254,0.6137945,0.003194713,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11295,651,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.88094063349085,55.79535309450661]}"
00000000000000000338_32,0.65090233,253.13943,253.38141,0.65794706,0.59110385,0.65696406,0.71053696,0.048739854,0.05381863,0.6143679,0.0045872806,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11295,651,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.88141903420673,55.79535744747175]}"
00000000000000000338_33,0.58897406,253.16235,253.4733,0.5883187,0.5268,0.6028178,0.6538513,0.058979318,0.058487825,0.58692616,0.0051606903,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16815,7589,1.45,7.13,0.91,11296,651,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.881897435054,55.79536179857604]}"
00000000000000000338_34,0.5132839,253.11267,253.48999,0.5123009,0.4459492,0.48461342,0.55186623,0.07061135,0.063812345,0.47715908,0.004423449,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16815,7589,1.45,7.13,0.91,11296,651,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.88237583603261,55.79536614781949]}"
00000000000000000338_35,0.39376888,252.99022,253.41483,0.38180918,0.3099691,0.326598,0.39073798,0.08576576,0.066105984,0.3043169,0.003194713,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16815,7589,1.45,7.13,0.91,11297,650,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.8828542371425,55.79537049520209]}"
00000000000000000338_36,0.4783059,252.70628,253.10098,0.44766942,0.38262832,0.43816718,0.518035,0.08175189,0.06643365,0.5309777,0.0040957863,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11290,655,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.87472920764203,55.79502683127915]}"
00000000000000000338_37,0.5556343,252.81,253.20154,0.56775784,0.5055019,0.5485077,0.61567855,0.06463151,0.06086338,0.6047019,0.0042596175,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11291,654,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.87520760334245,55.79503120839114]}"
00000000000000000338_38,0.64213735,252.8714,253.28525,0.6307511,0.5623514,0.6215765,0.7129125,0.05553886,0.053736713,0.6154328,0.0040138704,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11291,654,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.87568599917496,55.79503558364231]}"
00000000000000000338_39,0.6524587,252.89824,253.26015,0.6678589,0.6018348,0.66916955,0.71094656,0.04513556,0.04980476,0.6163339,0.0045872806,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11291,654,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.87616439513955,55.79503995703267]}"
00000000000000000338_40,0.663845,252.88673,253.22247,0.66916955,0.6010156,0.6566364,0.7216775,0.04513556,0.048739854,0.6144498,0.0038500389,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11292,654,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.87664279123615,55.79504432856222]}"
00000000000000000338_41,0.6654833,252.8599,253.19316,0.66310775,0.59462625,0.66097796,0.7235616,0.04349725,0.048330273,0.61469555,0.003522376,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11292,653,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.87712118746471,55.79504869823096]}"
00000000000000000338_42,0.66048646,252.84454,253.1764,0.662862,0.5950358,0.6598311,0.7189743,0.04341533,0.048248358,0.61510515,0.0040957863,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11293,653,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.87759958382514,55.79505306603887]}"
00000000000000000338_43,0.6622067,252.84839,253.1806,0.66318965,0.59470814,0.65688217,0.7175817,0.043169584,0.048166443,0.6164158,0.0043415334,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11293,653,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.87807798031744,55.79505743198597]}"
00000000000000000338_44,0.6597492,252.86757,253.20154,0.6617971,0.59413475,0.6576194,0.71659875,0.04349725,0.0489856,0.61412215,0.0039319545,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11293,653,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.87855637694149,55.795061796072254]}"
00000000000000000338_45,0.65942156,252.8829,253.23503,0.6613875,0.59225065,0.65639067,0.716353,0.043988742,0.04865794,0.6132211,0.003522376,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11294,652,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.87903477369728,55.795066158297715]}"
00000000000000000338_46,0.6591758,252.90591,253.22665,0.6617971,0.59175915,0.6553258,0.71561575,0.044480238,0.0489856,0.61313915,0.0042596175,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11294,652,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.87951317058476,55.795070518662364]}"
00000000000000000338_47,0.65737367,252.93658,253.19316,0.6617152,0.59167725,0.6554896,0.7165168,0.044480238,0.04939518,0.61363065,0.0042596175,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11294,652,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.87999156760384,55.795074877166186]}"
00000000000000000338_48,0.6571279,252.99022,253.18478,0.66105986,0.59102196,0.65639067,0.71627104,0.045217477,0.049067516,0.6128115,0.0041777017,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11295,652,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.88046996475448,55.79507923380919]}"
00000000000000000338_49,0.6567183,253.05911,253.27687,0.66089606,0.59110385,0.6554896,0.7159434,0.045627058,0.049559012,0.6132211,0.0042596175,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11295,651,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.88094836203662,55.79508358859136]}"
00000000000000000338_50,0.65884817,253.11649,253.41066,0.6632716,0.59380704,0.6553258,0.71676254,0.045463227,0.049231347,0.61199236,0.004423449,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11296,651,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.8814267594502,55.79508794151272]}"
00000000000000000338_51,0.6622067,253.13943,253.5192,0.6678589,0.59896773,0.6551619,0.7224966,0.046773877,0.04980476,0.6117466,0.004669196,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16815,7589,1.45,7.13,0.91,11296,651,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.88190515699517,55.795092292573244]}"
00000000000000000338_52,0.6293585,253.10884,253.54424,0.6289489,0.5632525,0.6246893,0.69267935,0.052753724,0.05439204,0.58807296,0.0033585445,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16815,7589,1.45,7.13,0.91,11296,651,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.88238355467149,55.79509664177295]}"
00000000000000000338_53,0.5188542,253.03233,253.50252,0.5031264,0.4367746,0.48322085,0.55735457,0.07061135,0.06225595,0.440297,0.0038500389,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16815,7589,1.45,7.13,0.91,11297,650,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.88286195247908,55.795100989111816]}"
00000000000000000338_54,0.40466365,252.89824,253.37723,0.36550796,0.29514235,0.32192877,0.40343493,0.08658492,0.066925146,0.30964142,0.003194713,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16815,7589,1.45,7.13,0.91,11297,650,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.8833403504179,55.79510533458986]}"
00000000000000000338_55,0.3755836,252.53313,252.95836,0.3408513,0.27212402,0.31119782,0.38131768,0.09248285,0.07216775,0.3455205,0.003276629,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11290,655,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.87378019458532,55.794748566203914]}"
00000000000000000338_56,0.51467645,252.664,253.00873,0.49157625,0.4235862,0.46552703,0.53703946,0.07143051,0.06241978,0.5623514,0.0029489659,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11290,655,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.87425858671912,55.794752946993455]}"
00000000000000000338_57,0.64164585,252.7985,253.05487,0.6517215,0.5847963,0.6460693,0.7011167,0.04767495,0.050869662,0.6154328,0.0043415334,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11290,654,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.87473697898515,55.794757325922205]}"
00000000000000000338_58,0.66572905,252.86757,253.08841,0.66523755,0.593889,0.6596673,0.72233284,0.042923838,0.04611855,0.6153509,0.0036042917,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11291,654,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.87521537138338,55.79476170299016]}"
00000000000000000338_59,0.66056836,252.89058,253.10518,0.663845,0.5956092,0.66097796,0.7165168,0.04243234,0.047183454,0.61346686,0.0040138704,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11291,654,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.87569376391369,55.79476607819733]}"
00000000000000000338_60,0.66056836,252.8829,253.12195,0.6643365,0.59372514,0.6581928,0.71676254,0.04243234,0.047183454,0.6143679,0.0054064374,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11292,654,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.87617215657609,55.79477045154369]}"
00000000000000000338_61,0.6612237,252.84454,253.11775,0.66310775,0.59315175,0.6577832,0.71725404,0.04349725,0.04767495,0.61404026,0.0048330277,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11292,653,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.87665054937048,55.79477482302927]}"
00000000000000000338_62,0.66204286,252.80617,253.10518,0.66450036,0.5949539,0.6566364,0.7148785,0.04177702,0.04710154,0.61461365,0.0037681232,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11292,653,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.87712894229682,55.794779192654055]}"
00000000000000000338_63,0.65958536,252.77545,253.0926,0.6606503,0.59315175,0.6576194,0.71831894,0.04341533,0.0489856,0.6139583,0.003194713,Europe,Russia,2.0,0.148,75,0,161356,1.92,,1,SWBD,55.793112,73.884267,30048,0,303.8,16814,7589,1.45,7.13,0.91,11293,653,0.0,3,3.88,237.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.87760733535504,55.79478356041804]}"
