system:index,B1,B10,B11,B2,B3,B4,B5,B6,B7,B8,B9,Continent,Country,Depth_avg,Dis_avg,Elevation,Grand_id,Hylak_id,Lake_area,Lake_name,Lake_type,Poly_src,Pour_lat,Pour_long,QA_PIXEL,QA_RADSAT,Res_time,SAA,SZA,Shore_dev,Shore_len,Slope_100,VAA,VZA,Vol_res,Vol_src,Vol_total,Wshd_area,.geo
0000000000000000032b_10,0.6789574,239.9059,240.88153,0.6694676,0.58804697,0.66292846,0.76723623,0.14330356,0.15207562,0.6213808,0.005342982,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30304,0,727.3,16528,7524,1.88,9.72,3.88,-6793,658,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.18757946668515,60.03960562399649]}"
0000000000000000032b_11,0.6898028,239.91508,240.91547,0.6840611,0.59035957,0.6791169,0.7866145,0.14449975,0.1582958,0.62496936,0.005661966,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30304,0,727.3,16528,7524,1.88,9.72,3.88,-6793,658,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.18811790589767,60.03960893197678]}"
0000000000000000032b_12,0.6878889,239.9518,240.92516,0.6843801,0.5969785,0.6740929,0.77545005,0.14370228,0.15454774,0.61874914,0.0051834895,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30304,0,727.3,16528,7524,1.88,9.72,3.88,-6793,659,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.18865634523577,60.03961223776418]}"
0000000000000000032b_13,0.69187623,239.99307,240.91061,0.6823067,0.59283173,0.67800045,0.767316,0.14210737,0.15191612,0.6191479,0.005342982,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30304,0,727.3,16528,7524,1.88,9.72,3.88,-6793,659,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.18919478469935,60.03961554135872]}"
0000000000000000032b_14,0.69187623,240.00224,240.89124,0.6874105,0.5957026,0.6737739,0.77058554,0.14091118,0.1511984,0.6184302,0.0051037436,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30304,0,727.3,16528,7524,1.88,9.72,3.88,-6793,659,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.1897332242883,60.0396188427604]}"
0000000000000000032b_15,0.6935509,239.97473,240.86699,0.68390167,0.5936292,0.6728967,0.76316917,0.14059219,0.15215535,0.61611754,0.0051834895,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30304,0,727.3,16528,7524,1.88,9.72,3.88,-6793,659,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.19027166400258,60.0396221419692]}"
0000000000000000032b_16,0.69275343,239.91508,240.85243,0.6857358,0.59315073,0.6698663,0.7634084,0.13947575,0.15095916,0.6177125,0.0058214576,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30304,0,727.3,16528,7524,1.88,9.72,3.88,-6793,660,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.19081010384207,60.039625438985134]}"
0000000000000000032b_17,0.42903346,241.02144,242.09404,0.38860223,0.30072215,0.30734107,0.44267002,0.07496124,0.070814446,0.2942627,0.003907554,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30048,0,727.3,16527,7524,1.88,9.72,3.88,-6794,653,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.17627897932002,60.039266301457545]}"
0000000000000000032b_18,0.4487307,241.09818,241.97456,0.40853873,0.32998893,0.33230156,0.4700229,0.07862955,0.0755992,0.33884072,0.0044657756,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30048,0,727.3,16527,7524,1.88,9.72,3.88,-6794,653,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.1768174114938,60.03926965545153]}"
0000000000000000032b_19,0.45909768,241.14778,241.93152,0.427917,0.3358104,0.34003693,0.48038986,0.07815108,0.07695489,0.33070663,0.0036683157,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30048,0,727.3,16527,7524,1.88,9.72,3.88,-6794,654,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.17735584379489,60.039273007252675]}"
0000000000000000032b_20,0.64107805,239.99765,240.90578,0.63621354,0.5388437,0.61819094,0.7455453,0.13827956,0.14896552,0.61205053,0.0051037436,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30304,0,727.3,16528,7524,1.88,9.72,3.88,-6794,657,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.18435547525542,60.039316381120535]}"
0000000000000000032b_21,0.6597386,240.04349,240.87184,0.65455514,0.57305473,0.63533634,0.751606,0.14266558,0.15048069,0.6189884,0.004944252,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30304,0,727.3,16528,7524,1.88,9.72,3.88,-6794,657,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.18489390932996,60.03931970222208]}"
0000000000000000032b_22,0.68254596,240.06639,240.85728,0.67800045,0.58581406,0.6676335,0.77297795,0.14035295,0.15295282,0.6193074,0.0048645055,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30304,0,727.3,16528,7524,1.88,9.72,3.88,-6793,657,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.18543234353058,60.03932302113079]}"
0000000000000000032b_23,0.6864535,239.99765,240.85243,0.68095106,0.5962608,0.6675537,0.7705058,0.14258584,0.15159714,0.61659604,0.0055024736,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30304,0,727.3,16528,7524,1.88,9.72,3.88,-6793,658,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.18597077785715,60.039326337846674]}"
0000000000000000032b_24,0.69147754,239.9013,240.8476,0.6836624,0.5919545,0.670903,0.767316,0.14075167,0.15175663,0.61364543,0.0060606957,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30304,0,727.3,16528,7524,1.88,9.72,3.88,-6793,658,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.18650921230962,60.039329652369716]}"
0000000000000000032b_25,0.6886067,239.82321,240.8476,0.68342316,0.5925925,0.6677132,0.7638071,0.14083143,0.15040095,0.61643654,0.0058214576,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30304,0,727.3,16528,7524,1.88,9.72,3.88,-6793,658,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.18704764688789,60.039332964699916]}"
0000000000000000032b_26,0.692275,239.80022,240.87184,0.68430036,0.5939482,0.67209923,0.7644451,0.13971499,0.15048069,0.61675555,0.0065391716,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30304,0,727.3,16528,7524,1.88,9.72,3.88,-6793,658,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.18758608159187,60.03933627483727]}"
0000000000000000032b_27,0.6876497,239.8416,240.89607,0.6824662,0.59299123,0.6665968,0.75862366,0.13915676,0.14952374,0.6135657,0.0057417117,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30304,0,727.3,16528,7524,1.88,9.72,3.88,-6793,659,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.1881245164215,60.039339582781786]}"
0000000000000000032b_28,0.69044083,239.9059,240.89607,0.68270546,0.5882862,0.6673942,0.75726795,0.13461123,0.14681238,0.6156391,0.004625268,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30048,0,727.3,16528,7524,1.88,9.72,3.88,-6793,659,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.18866295137667,60.039342888533454]}"
0000000000000000032b_29,0.69060034,239.9518,240.86699,0.68414086,0.5915558,0.666198,0.7576667,0.13341504,0.14290482,0.6161973,0.0052632354,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30048,0,727.3,16528,7524,1.88,9.72,3.88,-6793,659,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.18920138645733,60.03934619209229]}"
0000000000000000032b_30,0.69251424,239.95638,240.84274,0.6831839,0.5920343,0.6679525,0.75846416,0.13253784,0.14362253,0.6147619,0.0050239977,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30048,0,727.3,16528,7524,1.88,9.72,3.88,-6793,659,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.18973982166335,60.03934949345827]}"
0000000000000000032b_31,0.6945876,239.92426,240.81848,0.6833434,0.5915558,0.6673942,0.7564705,0.13389352,0.14457949,0.6151606,0.0054227277,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30048,0,727.3,16528,7524,1.88,9.72,3.88,-6793,660,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.1902782569947,60.039352792631405]}"
0000000000000000032b_32,0.6935509,239.88293,240.79907,0.68286496,0.5911571,0.66715497,0.75599205,0.1333353,0.14513771,0.61659604,0.005342982,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30048,0,727.3,16528,7524,1.88,9.72,3.88,-6793,660,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.19081669245126,60.0393560896117]}"
0000000000000000032b_33,0.69307244,239.85538,240.79422,0.6820675,0.5902799,0.6660386,0.75495535,0.13532895,0.14649339,0.61380494,0.0050239977,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30304,0,727.3,16528,7524,1.88,9.72,3.88,-6793,660,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.19135512803295,60.039359384399134]}"
0000000000000000032b_34,0.6935509,239.87834,240.80392,0.6814295,0.58948237,0.6647626,0.75415784,0.13692388,0.1452972,0.612848,0.0047847596,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30304,0,727.3,16528,7524,1.88,9.72,3.88,-6793,660,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.1918935637397,60.039362676993726]}"
0000000000000000032b_35,0.6934712,239.93802,240.83304,0.6805523,0.5886849,0.66221076,0.75256294,0.13636565,0.14729086,0.612529,0.0050239977,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30304,0,727.3,16528,7524,1.88,9.72,3.88,-6793,661,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.19243199957143,60.039365967395476]}"
0000000000000000032b_36,0.6903611,239.99765,240.88153,0.68198776,0.5893229,0.6638854,0.7504098,0.13485047,0.14657314,0.6144429,0.0054227277,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30048,0,727.3,16529,7524,1.88,9.72,3.88,-6793,661,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.19297043552804,60.03936925560436]}"
0000000000000000032b_37,0.6883674,240.02516,240.92516,0.68358266,0.591476,0.66715497,0.75407815,0.13325556,0.1432238,0.6177922,0.0055024736,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30048,0,727.3,16529,7524,1.88,9.72,3.88,-6793,661,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.19350887160945,60.0393725416204]}"
0000000000000000032b_38,0.69275343,240.02974,240.94939,0.6852573,0.5911571,0.6666765,0.7531212,0.13365428,0.14402127,0.6161973,0.005342982,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30048,0,727.3,16529,7524,1.88,9.72,3.88,-6793,661,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.1940473078156,60.0393758254436]}"
0000000000000000032b_39,0.6917965,240.02974,240.95422,0.6868523,0.591476,0.6663575,0.75710845,0.13612641,0.1461744,0.61731374,0.0057417117,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30048,0,727.3,16529,7524,1.88,9.72,3.88,-6793,662,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.19458574414637,60.03937910707393]}"
0000000000000000032b_40,0.69187623,240.02974,240.94939,0.68501806,0.5920343,0.66627777,0.75407815,0.13859853,0.14713135,0.61747324,0.0055822195,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30304,0,727.3,16529,7524,1.88,9.72,3.88,-6793,662,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.19512418060171,60.039382386511406]}"
0000000000000000032b_41,0.6910788,240.03432,240.94939,0.68549657,0.5926722,0.666517,0.75288194,0.13684413,0.14609466,0.6177125,0.0051037436,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30048,0,727.3,16529,7524,1.88,9.72,3.88,-6793,662,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.1956626171815,60.03938566375603]}"
0000000000000000032b_42,0.69554454,240.02974,240.96877,0.6852573,0.59299123,0.6685107,0.75328064,0.13485047,0.14497821,0.6161973,0.0058214576,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30048,0,727.3,16529,7524,1.88,9.72,3.88,-6793,662,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.19620105388569,60.03938893880779]}"
0000000000000000032b_43,0.47656205,240.91296,242.04626,0.4452219,0.35175958,0.35782027,0.50239974,0.0815004,0.080064975,0.35790002,0.0035885698,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30048,0,727.3,16527,7524,1.88,9.72,3.88,-6794,653,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.1757472584762,60.038993596892716]}"
0000000000000000032b_44,0.4559876,240.94463,241.8693,0.42632207,0.33852175,0.34354573,0.4849354,0.082776345,0.080942184,0.32919148,0.0050239977,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30048,0,727.3,16527,7524,1.88,9.72,3.88,-6794,653,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.17628568613983,60.03899695304324]}"
0000000000000000032b_45,0.4419523,241.01692,241.77826,0.40295652,0.30750054,0.31802702,0.4499269,0.07153216,0.07065495,0.30694234,0.0035885698,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30048,0,727.3,16527,7524,1.88,9.72,3.88,-6794,653,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.17682411393085,60.03900030700096]}"
0000000000000000032b_46,0.43660933,241.04402,241.77826,0.39482242,0.30829802,0.31108913,0.43613085,0.07121317,0.06722587,0.3013601,0.0035885698,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30048,0,727.3,16527,7524,1.88,9.72,3.88,-6794,654,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.17736254184916,60.039003658765886]}"
0000000000000000032b_47,0.43629032,240.95366,241.78784,0.40008566,0.32153586,0.31515616,0.4499269,0.075200476,0.06921952,0.33644834,0.0048645055,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30048,0,727.3,16527,7524,1.88,9.72,3.88,-6794,654,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.1779009698947,60.03900700833801]}"
0000000000000000032b_48,0.69028133,240.0389,240.85243,0.6810308,0.59442663,0.6716208,0.7658008,0.14226685,0.15215535,0.61468214,0.0051834895,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30304,0,727.3,16528,7524,1.88,9.72,3.88,-6794,657,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.18436211633343,60.03904703216485]}"
0000000000000000032b_49,0.69115853,240.05264,240.84274,0.68166876,0.58964187,0.67138153,0.76181346,0.13963524,0.1511984,0.6141239,0.0051037436,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30304,0,727.3,16528,7524,1.88,9.72,3.88,-6794,657,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.18490054602518,60.0390503532305]}"
0000000000000000032b_50,0.6874902,240.02974,240.84274,0.6799941,0.5909178,0.66627777,0.75710845,0.13740234,0.14904526,0.6141239,0.0052632354,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30048,0,727.3,16528,7524,1.88,9.72,3.88,-6794,657,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.18543897584297,60.03905367210334]}"
0000000000000000032b_51,0.69044083,239.93344,240.85243,0.68150926,0.5890837,0.6656398,0.75607175,0.13796057,0.14848705,0.61404413,0.0050239977,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30304,0,727.3,16528,7524,1.88,9.72,3.88,-6793,658,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.18597740578673,60.03905698878336]}"
0000000000000000032b_52,0.6915573,239.81401,240.85728,0.68127,0.5902001,0.6644436,0.7552743,0.13796057,0.14800857,0.61659604,0.0051037436,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30304,0,727.3,16528,7524,1.88,9.72,3.88,-6793,658,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.18651583585637,60.03906030327056]}"
0000000000000000032b_53,0.6941889,239.73122,240.86699,0.6824662,0.5902799,0.66715497,0.75758696,0.13756184,0.14800857,0.61524034,0.0055822195,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30304,0,727.3,16528,7524,1.88,9.72,3.88,-6793,658,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.1870542660518,60.03906361556495]}"
0000000000000000032b_54,0.69131804,239.73122,240.89124,0.68222696,0.5909178,0.66643727,0.7550351,0.13548845,0.14673263,0.61484164,0.0059012035,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30304,0,727.3,16528,7524,1.88,9.72,3.88,-6793,658,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.18759269637297,60.039066925666525]}"
0000000000000000032b_55,0.6890054,239.79562,240.90092,0.68111056,0.5890837,0.6651613,0.7510478,0.13213912,0.1423466,0.6147619,0.0060606957,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30048,0,727.3,16528,7524,1.88,9.72,3.88,-6793,659,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.18813112681977,60.03907023357529]}"
0000000000000000032b_56,0.692275,239.86916,240.88153,0.681589,0.5894026,0.6660386,0.7557528,0.1303847,0.14107066,0.6146024,0.0059012035,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30048,0,727.3,16528,7524,1.88,9.72,3.88,-6793,659,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.1886695573921,60.039073539291216]}"
0000000000000000032b_57,0.691956,239.91508,240.84274,0.68374217,0.5894026,0.6663575,0.75272244,0.12990622,0.1402732,0.6141239,0.0051834895,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30048,0,727.3,16528,7524,1.88,9.72,3.88,-6793,659,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.1892079880899,60.03907684281434]}"
0000000000000000032b_58,0.6928332,239.9013,240.80878,0.68270546,0.5912368,0.6666765,0.75447685,0.12998597,0.14107066,0.6151606,0.004944252,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30048,0,727.3,16528,7524,1.88,9.72,3.88,-6793,659,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.1897464189131,60.03908014414463]}"
0000000000000000032b_59,0.69450784,239.86916,240.77965,0.68445987,0.59035957,0.6659588,0.75495535,0.13086317,0.14123015,0.61659604,0.0055024736,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30048,0,727.3,16528,7524,1.88,9.72,3.88,-6793,660,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.1902848498616,60.0390834432821]}"
0000000000000000032b_60,0.6949066,239.83699,240.75537,0.68430036,0.5916355,0.6693879,0.75655025,0.1303847,0.13979472,0.6165163,0.0048645055,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30048,0,727.3,16528,7524,1.88,9.72,3.88,-6793,660,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.1908232809353,60.03908674022676]}"
0000000000000000032b_61,0.6929927,239.84619,240.7311,0.6857358,0.591795,0.6667563,0.75415784,0.13309607,0.1423466,0.61524034,0.0062201875,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30048,0,727.3,16528,7524,1.88,9.72,3.88,-6793,660,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.19136171213415,60.03909003497858]}"
0000000000000000032b_62,0.6928332,239.89671,240.72623,0.6827852,0.5898811,0.6651613,0.75328064,0.13269733,0.14306432,0.61524034,0.0044657756,Europe,Russia,7.2,0.242,41,0,156812,2.12,,1,MODIS,60.038479,68.194792,30048,0,727.3,16528,7524,1.88,9.72,3.88,-6793,660,0.0,3,15.21,50.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.19190014345804,60.03909332753757]}"
