system:index,B1,B10,B11,B2,B3,B4,B5,B6,B7,B8,B9,Continent,Country,Depth_avg,Dis_avg,Elevation,Grand_id,Hylak_id,Lake_area,Lake_name,Lake_type,Poly_src,Pour_lat,Pour_long,QA_PIXEL,QA_RADSAT,Res_time,SAA,SZA,Shore_dev,Shore_len,Slope_100,VAA,VZA,Vol_res,Vol_src,Vol_total,Wshd_area,.geo
000000000000000003a1_10,0.17576611,309.3318,308.23767,0.16834602,0.18331487,0.17797497,0.18018384,0.09622529,0.07308576,0.17851111,0.0017156282,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9786,2173,2.44,10.11,0.37,10483,604,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.35803957704007,28.286300581207882]}"
000000000000000003a1_11,0.22914359,314.6486,312.93716,0.2329394,0.25020292,0.27857512,0.32176605,0.33154514,0.28472993,0.25592884,0.002080199,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9788,2172,2.44,10.11,0.37,9961,584,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.37914834955903,28.286243617476472]}"
000000000000000003a1_12,0.23047319,314.59012,312.8792,0.23381867,0.25110364,0.27808186,0.3201791,0.33145937,0.2840437,0.25736567,0.001951527,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9788,2172,2.44,10.11,0.37,9961,583,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.37945427334212,28.286242767934414]}"
000000000000000003a1_13,0.20298025,311.1108,310.22772,0.19948466,0.20664741,0.22062978,0.25382718,0.25356984,0.21462508,0.19028461,0.0018443003,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9786,2173,2.44,10.11,0.37,10483,605,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.35742682327766,28.286031381361454]}"
000000000000000003a1_14,0.17924026,309.9542,308.81598,0.17188449,0.1829503,0.18095587,0.19347997,0.1347197,0.10079315,0.17795353,0.0018228549,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9786,2173,2.44,10.11,0.37,10483,604,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.357732747203,28.286030580475142]}"
000000000000000003a1_15,0.17385747,308.94208,308.02448,0.16658749,0.18449436,0.17700994,0.17568032,0.08202847,0.062363084,0.17793208,0.0016298468,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9786,2173,2.44,10.11,0.37,10483,604,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.35803867111584,28.28602977890367]}"
000000000000000003a1_16,0.2283501,314.66113,312.9573,0.23178136,0.24831574,0.2763877,0.31938562,0.33055866,0.28387213,0.25783747,0.0015869561,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9787,2172,2.44,10.11,0.37,9961,584,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.37914739022767,28.285972815814432]}"
000000000000000003a1_17,0.2304303,314.60684,312.89935,0.23409747,0.25082484,0.27825344,0.32035068,0.331202,0.28425813,0.2590813,0.0016298468,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9787,2172,2.44,10.11,0.37,9961,583,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.37945331323675,28.28597196628196]}"
000000000000000003a1_18,0.19637509,310.7135,309.88116,0.19195734,0.19819795,0.20939241,0.23887977,0.22622702,0.18376522,0.1852235,0.0015440653,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9786,2173,2.44,10.11,0.37,10483,604,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.35742591891398,28.285760579028405]}"
000000000000000003a1_19,0.17548731,309.5902,308.5232,0.16787422,0.1827144,0.17885424,0.18350787,0.10248733,0.077546395,0.178554,0.0016941827,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9786,2173,2.44,10.11,0.37,10483,604,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.35773184206532,28.285759778151128]}"
000000000000000003a1_20,0.17340712,308.55994,307.85785,0.16628726,0.18466592,0.17653814,0.17398614,0.08099909,0.061205033,0.17769618,0.0017156282,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9786,2173,2.44,10.11,0.37,10483,604,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.35803776520413,28.285758976588692]}"
000000000000000003a1_21,0.23021585,314.6695,312.99258,0.23347555,0.25133952,0.27934715,0.32331014,0.33456895,0.28723904,0.2579447,0.0024018795,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9787,2172,2.44,10.11,0.37,9961,584,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.37914643090959,28.285702014141627]}"
000000000000000003a1_22,0.23098789,314.62982,312.9296,0.23433337,0.25082484,0.27836066,0.32009333,0.32970083,0.2820278,0.2585237,0.002080199,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9787,2172,2.44,10.11,0.37,9961,583,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.37945235314466,28.28570116461873]}"
000000000000000003a1_23,0.19693267,311.8379,311.02057,0.194252,0.20729077,0.22880046,0.28923345,0.3047599,0.24546349,0.21215887,0.0018228549,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9786,2173,2.44,10.11,0.37,10483,605,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.35711909217295,28.285490576867705]}"
000000000000000003a1_24,0.19148555,310.35165,309.61877,0.18629578,0.1910352,0.199742,0.23094499,0.1993131,0.1557147,0.18217826,0.0019300816,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9786,2173,2.44,10.11,0.37,10483,604,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.3574250145628,28.2854897766846]}"
000000000000000003a1_25,0.17497262,309.2426,308.34937,0.16757397,0.18417268,0.17988361,0.18335776,0.09208634,0.069354266,0.18007661,0.0016727374,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9786,2173,2.44,10.11,0.37,10483,604,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.35773093694016,28.285488975816346]}"
000000000000000003a1_26,0.1727423,308.21613,307.68323,0.16585836,0.1859312,0.17773908,0.1742006,0.08009839,0.060518783,0.17951904,0.0015440653,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9786,2173,2.44,10.11,0.37,10484,604,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.35803685930497,28.285488174262948]}"
000000000000000003a1_27,0.17338566,307.6337,307.4039,0.16633014,0.18524495,0.17700994,0.17340712,0.07874733,0.059382178,0.17874701,0.0017799642,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9786,2173,2.44,10.11,0.37,10484,604,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.35834278165723,28.285487372024406]}"
000000000000000003a1_28,0.22970116,314.67993,313.0228,0.2327464,0.24953811,0.2779532,0.3204579,0.33141646,0.2851374,0.2569153,0.0018014095,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9787,2172,2.44,10.11,0.37,9961,584,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.37914547160477,28.285431212458054]}"
000000000000000003a1_29,0.2292937,314.65695,312.9548,0.23246762,0.2489591,0.276066,0.31730542,0.3261409,0.2792828,0.25597173,0.0019300816,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9787,2172,2.44,10.11,0.37,9961,583,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.37945139306586,28.28543036294473]}"
000000000000000003a1_30,0.23062332,314.62354,312.88928,0.23429047,0.2511894,0.27911127,0.32260242,0.33338943,0.28597376,0.2595102,0.002015863,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9787,2172,2.44,10.11,0.37,9961,583,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.37975731451367,28.28542951274627]}"
000000000000000003a1_31,0.19350141,311.39786,310.67838,0.18949112,0.19764036,0.22032954,0.2856092,0.28955513,0.2233319,0.19995646,0.0018657456,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9786,2173,2.44,10.11,0.37,10483,605,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.3571181886083,28.2852197745041]}"
000000000000000003a1_32,0.18696058,309.99097,309.3508,0.18084866,0.18631722,0.19210747,0.22365357,0.17951904,0.13233927,0.18395823,0.0017585189,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9786,2173,2.44,10.11,0.37,10483,604,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.35742411022417,28.285218974330018]}"
000000000000000003a1_33,0.17585188,308.90063,308.1961,0.16883926,0.18492328,0.1799694,0.19067062,0.09247236,0.06836778,0.18059132,0.0019300816,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9786,2173,2.44,10.11,0.37,10483,604,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.35773003182753,28.285218173470792]}"
000000000000000003a1_34,0.17360012,307.91315,307.464,0.16686629,0.1880543,0.18020529,0.17771763,0.079798155,0.060325775,0.1824356,0.0018657456,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9786,2173,2.44,10.11,0.37,10484,604,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.35803595341835,28.28521737192643]}"
000000000000000003a1_35,0.17327844,307.4375,307.02457,0.16613714,0.18779695,0.17913303,0.1737288,0.078447096,0.059232064,0.18084866,0.0019086363,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9786,2173,2.44,10.11,0.37,10484,604,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.35834187499663,28.28521656969693]}"
000000000000000003a1_36,0.17276375,307.812,307.1162,0.16585836,0.1847517,0.1762379,0.17312832,0.08271472,0.062084295,0.1778463,0.0018657456,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9786,2173,2.44,10.11,0.37,10484,603,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.35864779656237,28.285215766782297]}"
000000000000000003a1_37,0.22877902,314.69662,313.0379,0.23173848,0.24863741,0.27715972,0.320222,0.33233863,0.28545907,0.25627196,0.0019086363,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9787,2172,2.44,10.11,0.37,9961,583,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.37914451231325,28.2851604107637]}"
000000000000000003a1_38,0.22717062,314.67993,312.96487,0.2297226,0.24469146,0.27149814,0.31278047,0.32090825,0.27450052,0.24844441,0.0020373084,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9787,2172,2.44,10.11,0.37,9961,583,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.37945043300037,28.285159561259956]}"
000000000000000003a1_39,0.2272135,314.65277,312.89685,0.22967972,0.2466001,0.2726562,0.31428164,0.32483274,0.27810332,0.25588593,0.0019729724,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9787,2172,2.44,10.11,0.37,9961,583,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.37975635367418,28.28515871107108]}"
000000000000000003a1_40,0.19493824,310.87686,310.23285,0.19041328,0.19948466,0.21490388,0.25942442,0.2639065,0.21010011,0.1921718,0.0018228549,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9786,2173,2.44,10.11,0.37,10483,605,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.35711728505616,28.284948972129733]}"
000000000000000003a1_41,0.1880114,309.5967,309.0074,0.18215682,0.18672468,0.19165711,0.22183073,0.17233485,0.12464038,0.18668179,0.0018014095,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9786,2173,2.44,10.11,0.37,10483,604,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.35742320589804,28.28494817196467]}"
000000000000000003a1_42,0.17752463,308.55338,307.99585,0.17109102,0.18464448,0.18196382,0.19787626,0.094917126,0.06873235,0.18037686,0.0017370735,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9786,2173,2.44,10.11,0.37,10483,604,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.35772912672742,28.284947371114473]}"
000000000000000003a1_43,0.17507985,307.67557,307.2523,0.16871059,0.18880488,0.18219972,0.1815349,0.07939069,0.06002554,0.18316475,0.0019086363,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9786,2173,2.44,10.11,0.37,10484,604,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.35803504754426,28.284946569579148]}"
000000000000000003a1_44,0.17332134,307.3139,306.7886,0.16648027,0.18844031,0.18007661,0.17531575,0.07803964,0.058996163,0.18065564,0.0018657456,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9786,2173,2.44,10.11,0.37,10484,604,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.35834096834857,28.284945767358693]}"
000000000000000003a1_45,0.17299965,307.69757,306.83847,0.16641593,0.18578108,0.17821087,0.17402904,0.07851143,0.05918917,0.17863978,0.0018657456,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9786,2173,2.44,10.11,0.37,10484,603,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.35864688914032,28.284944964453107]}"
000000000000000003a1_46,0.17475817,308.33667,307.52405,0.16776699,0.18453725,0.17846821,0.17956193,0.09030638,0.06770298,0.17846821,0.0021445353,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9786,2173,2.44,10.11,0.37,10484,603,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.35895280991953,28.284944160862395]}"
000000000000000003a1_47,0.2302373,314.71124,313.04547,0.23371145,0.25159687,0.28016207,0.32378194,0.33628458,0.28884745,0.2585237,0.001951527,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9787,2172,2.44,10.11,0.37,9961,583,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.37914355303501,28.28488960905858]}"
000000000000000003a1_48,0.22659159,314.69455,312.96487,0.2290578,0.24479869,0.2711765,0.31310213,0.3241036,0.27750286,0.25153252,0.0017585189,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9787,2172,2.44,10.11,0.37,9961,583,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.37944947294815,28.284888759564414]}"
000000000000000003a1_49,0.22635569,314.67575,312.90442,0.22837155,0.24426256,0.2701471,0.30994967,0.3186136,0.27227017,0.25101784,0.0019300816,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9787,2171,2.44,10.11,0.37,9961,583,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.379755392848,28.28488790938512]}"
000000000000000003a1_50,0.21290946,311.8912,310.76526,0.21413183,0.22384658,0.24743646,0.30467412,0.312759,0.26238388,0.23559864,0.001887191,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9786,2173,2.44,10.11,0.37,10483,605,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.35681046143607,28.284678969215513]}"
000000000000000003a1_51,0.19470236,310.3128,309.69342,0.18946968,0.19616063,0.20664741,0.2380863,0.23604898,0.1898557,0.18558808,0.0018014095,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9786,2173,2.44,10.11,0.37,10483,605,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.3571163815165,28.284678169744588]}"
000000000000000003a1_52,0.1898557,309.15558,308.5673,0.18391533,0.18760394,0.19238625,0.22073701,0.17437215,0.12213128,0.18949112,0.002080199,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9786,2173,2.44,10.11,0.37,10483,604,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.35742230158444,28.284677369588547]}"
000000000000000003a1_53,0.17917591,308.21832,307.6806,0.17220618,0.18530929,0.184044,0.20392385,0.10321648,0.07304287,0.18125612,0.0017370735,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9786,2173,2.44,10.11,0.37,10483,604,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.35772822163985,28.28467656874738]}"
000000000000000003a1_54,0.17653814,307.49265,307.00623,0.17016886,0.1884832,0.18316475,0.18447292,0.079347804,0.059811085,0.18370089,0.0018228549,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9786,2173,2.44,10.11,0.37,10484,604,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.35803414168274,28.28467576722109]}"
000000000000000003a1_55,0.17383602,307.24985,306.6101,0.16727374,0.1882902,0.1806342,0.17636657,0.07758928,0.058653038,0.18151346,0.0022088713,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9786,2173,2.44,10.11,0.37,10484,603,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.35834006171306,28.284674965009682]}"
000000000000000003a1_56,0.17342857,307.58084,306.72565,0.16693062,0.18674612,0.17861834,0.17377168,0.07771795,0.058610145,0.17960483,0.002380434,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9786,2173,2.44,10.11,0.37,10484,603,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.35864598173086,28.28467416211315]}"
000000000000000003a1_57,0.17381458,308.16568,307.4039,0.16568679,0.18509483,0.17685981,0.17450082,0.08065597,0.060604565,0.17857544,0.0021659806,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9786,2173,2.44,10.11,0.37,10484,603,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.35895190173608,28.284673358531492]}"
000000000000000003a1_58,0.1808272,308.92026,308.3104,0.17522997,0.18644589,0.18661745,0.20085716,0.1367999,0.10323793,0.18550229,0.0019944177,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9786,2173,2.44,10.11,0.37,10484,603,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.35925782172873,28.284672554264716]}"
000000000000000003a1_59,0.23186715,314.72375,313.04044,0.23546997,0.25502813,0.2840437,0.32723463,0.33993027,0.29234305,0.26015356,0.0018657456,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9787,2172,2.44,10.11,0.37,9961,583,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.37914259377004,28.284618807342685]}"
000000000000000003a1_60,0.22725639,314.70706,312.95984,0.23002285,0.24685745,0.27409303,0.31651196,0.32611945,0.27962595,0.25187567,0.0016512921,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9787,2172,2.44,10.11,0.37,9961,583,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.37944851290922,28.284617957858092]}"
000000000000000003a1_61,0.22371791,314.6862,312.917,0.22684893,0.24087419,0.2658366,0.30602518,0.31498933,0.2692464,0.2475437,0.002187426,Asia,Pakistan,0.9,0.013,70,0,176655,1.37,,1,SWBD,28.281021,69.378313,21824,0,1056.1,9787,2171,2.44,10.11,0.37,9961,583,0.0,3,1.19,17.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.37975443203513,28.284617107688387]}"
