system:index,B1,B10,B11,B2,B3,B4,B5,B6,B7,B8,B9,Continent,Country,Depth_avg,Dis_avg,Elevation,Grand_id,Hylak_id,Lake_area,Lake_name,Lake_type,Poly_src,Pour_lat,Pour_long,QA_PIXEL,QA_RADSAT,Res_time,SAA,SZA,Shore_dev,Shore_len,Slope_100,VAA,VZA,Vol_res,Vol_src,Vol_total,Wshd_area,.geo
0000000000000000031c_10,0.73183036,271.5119,271.07397,0.7337021,0.6926988,0.7432656,0.7277359,0.05448587,0.04799319,0.699133,0.0016085468,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16702,4759,1.52,7.96,2.8,12916,240,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.5569294453754,63.612456655827046]}"
0000000000000000031c_11,0.532663,271.29642,270.72815,0.53611404,0.4973627,0.50037503,0.3606362,0.015412804,0.0141259665,0.49935144,9.943744E-4,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16700,4759,1.52,7.96,2.8,12887,244,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.54844818667961,63.61227901153436]}"
0000000000000000031c_12,0.5176304,271.32724,270.74216,0.51265854,0.48885202,0.4973627,0.34826502,0.014857124,0.012283449,0.47364393,8.188966E-4,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16701,4759,1.52,7.96,2.8,12889,243,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.54905294113973,63.61227249296411]}"
0000000000000000031c_13,0.48867655,271.35495,270.77362,0.4896709,0.47025135,0.47548646,0.3171762,0.013833503,0.011552291,0.46144822,0.001433069,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16701,4759,1.52,7.96,2.8,12891,243,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.54965769528866,63.612265971849475]}"
0000000000000000031c_14,0.4890275,271.37036,270.81558,0.4901681,0.46665406,0.47806013,0.31413457,0.012663651,0.010528671,0.47434586,8.481429E-4,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16701,4759,1.52,7.96,2.8,12893,243,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.55026244912628,63.61225944819045]}"
0000000000000000031c_15,0.4965438,271.3642,270.83307,0.4948475,0.48180366,0.5012232,0.3541143,0.014710892,0.012546666,0.48443583,0.0016962858,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16701,4759,1.52,7.96,2.8,12895,243,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.55086720265248,63.61225292198705]}"
0000000000000000031c_16,0.5149982,271.35187,270.83307,0.5179228,0.50169116,0.51836157,0.39330432,0.017460044,0.014447675,0.4810725,8.481429E-4,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16701,4759,1.52,7.96,2.8,12897,242,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.55147195586713,63.61224639323929]}"
0000000000000000031c_17,0.54085195,271.35187,270.82257,0.55839974,0.52877325,0.52935815,0.395761,0.017138336,0.014974109,0.49247855,9.943744E-4,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16701,4759,1.52,7.96,2.8,12900,242,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.55207670877012,63.612239861947145]}"
0000000000000000031c_18,0.58688563,271.37036,270.8086,0.5969756,0.54591155,0.5695133,0.47510624,0.023397045,0.020618645,0.50999707,9.358818E-4,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16701,4759,1.52,7.96,2.8,12902,242,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.55268146136132,63.61223332811064]}"
0000000000000000031c_19,0.62876636,271.38574,270.79462,0.62473035,0.58246946,0.619466,0.54243124,0.030211436,0.025005592,0.54971355,9.358818E-4,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16701,4759,1.52,7.96,2.8,12904,242,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.55328621364059,63.61222679172976]}"
0000000000000000031c_20,0.6615515,271.38882,270.78412,0.66383266,0.6597382,0.69500923,0.591682,0.03787397,0.031235056,0.6505256,0.001520808,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16701,4759,1.52,7.96,2.8,12906,241,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.55389096560785,63.61222025280452]}"
0000000000000000031c_21,0.6932545,271.38266,270.78763,0.70708793,0.6878731,0.71668077,0.63131076,0.03913156,0.034188934,0.6689508,0.0011698522,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16701,4759,1.52,7.96,2.8,12908,241,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.55449571726295,63.61221371133492]}"
0000000000000000031c_22,0.6869665,271.37653,270.82257,0.7076436,0.6574277,0.685007,0.63262683,0.038985327,0.03626542,0.6748878,0.0012868375,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16701,4759,1.52,7.96,2.8,12910,241,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.55510046860577,63.61220716732095]}"
0000000000000000031c_23,0.70366615,271.38574,270.90994,0.7218866,0.67632085,0.70954466,0.67199236,0.04068161,0.039453268,0.6782219,9.358818E-4,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16701,4759,1.52,7.96,2.8,12912,241,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.55570521963621,63.612200620762636]}"
0000000000000000031c_24,0.6883411,271.4073,271.0112,0.7028765,0.6583636,0.6924648,0.65795416,0.03866362,0.037172057,0.6691555,9.651281E-4,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16701,4759,1.52,7.96,2.8,12914,240,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.5563099703541,63.61219407165996]}"
0000000000000000031c_25,0.696764,271.44116,271.06702,0.71504295,0.6749755,0.7093399,0.6831352,0.04354775,0.0427581,0.6842466,0.001433069,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16702,4759,1.52,7.96,2.8,12916,240,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.5569147207594,63.61218752001294]}"
0000000000000000031c_26,0.5336866,271.23166,270.69666,0.53608483,0.497041,0.49183515,0.330571,0.014652399,0.011903247,0.496807,5.5567984E-4,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16700,4759,1.52,7.96,2.8,12882,244,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.54661929426456,63.612029414848294]}"
0000000000000000031c_27,0.5215494,271.2255,270.69315,0.52456176,0.48633683,0.4901681,0.3435271,0.014593907,0.012663651,0.49326822,0.001052867,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16700,4759,1.52,7.96,2.8,12884,244,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.54722404394364,63.612022903987686]}"
0000000000000000031c_28,0.5357046,271.22858,270.68265,0.5376641,0.5048205,0.5123368,0.37397254,0.016524164,0.0140382275,0.5077159,0.0019595025,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16700,4759,1.52,7.96,2.8,12886,244,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.5478287933119,63.61201639058272]}"
0000000000000000031c_29,0.5358801,271.23166,270.67917,0.5410274,0.51856625,0.5236551,0.3731244,0.017518537,0.014681646,0.5202918,0.0014623153,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16700,4759,1.52,7.96,2.8,12888,243,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.54843354236922,63.612009874633394]}"
0000000000000000031c_30,0.52266073,271.2625,270.68967,0.5288317,0.50581485,0.5089735,0.35344163,0.016319439,0.0139504885,0.51002634,0.001052867,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16701,4759,1.52,7.96,2.8,12890,243,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.54903829111551,63.61200335613972]}"
0000000000000000031c_31,0.49864954,271.318,270.70715,0.50479126,0.47914225,0.48174515,0.3132572,0.014769385,0.012722143,0.48294425,7.0191134E-4,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16701,4759,1.52,7.96,2.8,12892,243,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.5496430395506,63.611996835101685]}"
0000000000000000031c_32,0.4973042,271.35803,270.72815,0.50043356,0.4806338,0.49265403,0.33323243,0.012897621,0.010821134,0.49160117,0.0016670395,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16701,4759,1.52,7.96,2.8,12894,243,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.55024778767441,63.61199031151931]}"
0000000000000000031c_33,0.49552017,271.37653,270.74915,0.501077,0.48937845,0.5145888,0.39035046,0.0140382275,0.012400434,0.5024223,0.001052867,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16701,4759,1.52,7.96,2.8,12896,243,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.55085253548681,63.611983785392574]}"
0000000000000000031c_34,0.48162818,271.37344,270.75266,0.4875652,0.4699004,0.49525696,0.38105014,0.015529789,0.013394808,0.4710995,0.0015500543,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16701,4759,1.52,7.96,2.8,12898,242,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.55145728298766,63.6119772567215]}"
0000000000000000031c_35,0.48712647,271.35495,270.74915,0.48893976,0.46943247,0.48493302,0.32486796,0.014272198,0.01164003,0.48487452,0.0017255321,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16701,4759,1.52,7.96,2.8,12900,242,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.55206203017684,63.611970725506104]}"
0000000000000000031c_36,0.48689252,271.3488,270.74216,0.48759443,0.48355845,0.48598588,0.3003303,0.013453301,0.0107918875,0.47519398,9.943744E-4,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16701,4759,1.52,7.96,2.8,12902,242,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.55266677705426,63.611964191746345]}"
0000000000000000031c_37,0.49487674,271.3611,270.73514,0.5099386,0.48844257,0.47963944,0.3165328,0.014184459,0.012283449,0.4878284,0.0013160838,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16701,4759,1.52,7.96,2.8,12904,242,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.55327152361977,63.61195765544226]}"
0000000000000000031c_38,0.53649426,271.37036,270.72116,0.5507957,0.5089735,0.50604886,0.37903214,0.017752508,0.015939238,0.50411856,0.0011113597,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16701,4759,1.52,7.96,2.8,12907,241,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.55387626987326,63.611951116593836]}"
0000000000000000031c_39,0.57673717,271.37344,270.70715,0.57439744,0.5324875,0.5461163,0.4280782,0.021408297,0.018337434,0.49745044,0.0013160838,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16701,4759,1.52,7.96,2.8,12909,241,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.55448101581462,63.61194457520108]}"
0000000000000000031c_40,0.57799476,271.37036,270.72116,0.56916237,0.5472276,0.56316686,0.4243054,0.022519656,0.017840248,0.50441104,0.0013745764,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16701,4759,1.52,7.96,2.8,12911,241,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.55508576144369,63.61193803126399]}"
0000000000000000031c_41,0.6332118,271.37036,270.83658,0.63034564,0.61826694,0.6481274,0.540384,0.031556766,0.024449913,0.61490357,0.0012575912,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16701,4759,1.52,7.96,2.8,12913,241,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.5556905067604,63.61193148478257]}"
0000000000000000031c_42,0.6772275,271.37958,270.9728,0.68421733,0.6621071,0.69875276,0.63414764,0.037961707,0.031205809,0.6825503,0.0017547784,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16701,4759,1.52,7.96,2.8,12915,240,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.55629525176458,63.611924935756846]}"
0000000000000000031c_43,0.682872,271.40424,271.04608,0.68825334,0.66342324,0.70468974,0.6446763,0.037903212,0.029187813,0.63944125,0.001520808,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16702,4759,1.52,7.96,2.8,12917,240,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.55689999645615,63.61191838418679]}"
0000000000000000031c_44,0.682989,271.44116,271.04608,0.69691026,0.66371566,0.6972027,0.6477764,0.038546633,0.033779483,0.6714367,0.0012283449,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16702,4759,1.52,7.96,2.8,12919,240,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.55750474083496,63.61191183007241]}"
0000000000000000031c_45,0.5356461,271.21625,270.66165,0.5379273,0.49979013,0.5013694,0.3477386,0.014798631,0.012488173,0.4938239,0.0012868375,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16700,4759,1.52,7.96,2.8,12882,244,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.54660466740644,63.611760277705756]}"
0000000000000000031c_46,0.51210284,271.19772,270.64764,0.51312643,0.4885888,0.49423334,0.3381458,0.015061848,0.012283449,0.48812085,0.0011698522,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16700,4759,1.52,7.96,2.8,12884,244,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.54720941137177,63.61175376692164]}"
0000000000000000031c_47,0.53169787,271.19156,270.64066,0.5359678,0.5034752,0.5126,0.37950006,0.016202454,0.013511794,0.516519,0.001520808,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16700,4759,1.52,7.96,2.8,12886,244,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.54781415502629,63.611747253593194]}"
0000000000000000031c_48,0.53441775,271.19464,270.64066,0.53649426,0.5019251,0.5126,0.38643146,0.016407179,0.013921242,0.49984863,0.001433069,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16700,4759,1.52,7.96,2.8,12889,243,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.5484188983699,63.61174073772042]}"
0000000000000000031c_49,0.53649426,271.2224,270.64764,0.5399453,0.508915,0.5190635,0.38663617,0.017489292,0.015295818,0.51192737,0.0012575912,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16701,4759,1.52,7.96,2.8,12891,243,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.54902364140246,63.611734219303315]}"
0000000000000000031c_50,0.50493747,271.27792,270.65814,0.507014,0.48159894,0.48715574,0.320715,0.016465671,0.013628779,0.4696957,0.0011113597,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16701,4759,1.52,7.96,2.8,12893,243,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.54962838412385,63.611727698341895]}"
0000000000000000031c_51,0.49440882,271.3334,270.66867,0.49847406,0.4840556,0.49496448,0.33387583,0.01386275,0.011464552,0.4828565,0.0012283449,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16701,4759,1.52,7.96,2.8,12895,243,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.55023312653395,63.61172117483615]}"
0000000000000000031c_52,0.5009307,271.35495,270.67215,0.50555164,0.48250556,0.5072187,0.38470593,0.013073099,0.010938119,0.48431885,0.0013160838,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16701,4759,1.52,7.96,2.8,12897,242,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.55083786863266,63.61171464878609]}"
0000000000000000031c_53,0.48785764,271.35187,270.67566,0.49186438,0.47841108,0.48779914,0.32004234,0.013277823,0.01085038,0.47852808,0.0016670395,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16701,4759,1.52,7.96,2.8,12899,242,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.55144261041984,63.61170812019172]}"
0000000000000000031c_54,0.49914673,271.33954,270.67917,0.5078036,0.4830905,0.49051905,0.32852376,0.0139504885,0.011406059,0.48206687,0.0016670395,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16701,4759,1.52,7.96,2.8,12901,242,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.55204735189535,63.611701589053034]}"
0000000000000000031c_55,0.48984638,271.3334,270.68265,0.4954032,0.4755742,0.47686103,0.30588713,0.014301444,0.011932493,0.47203538,0.0014038227,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16701,4759,1.52,7.96,2.8,12903,242,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.55265209305911,63.611695055370035]}"
0000000000000000031c_56,0.5152614,271.3457,270.68616,0.51336044,0.48759443,0.49645606,0.34814805,0.014827877,0.012575912,0.49639755,0.0011990985,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16701,4759,1.52,7.96,2.8,12905,241,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.55325683391098,63.61168851914274]}"
0000000000000000031c_57,0.5036214,271.36728,270.68616,0.50762814,0.48668778,0.48592737,0.32337642,0.015588282,0.0131315915,0.4819499,0.0010236207,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16701,4759,1.52,7.96,2.8,12907,241,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.55386157445083,63.61168198037113]}"
0000000000000000031c_58,0.52921194,271.37958,270.67566,0.5307912,0.50365067,0.4940871,0.33004457,0.016085468,0.013628779,0.5067215,0.0017255321,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16701,4759,1.52,7.96,2.8,12909,241,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.55446631467855,63.611675439055226]}"
0000000000000000031c_59,0.53316015,271.37958,270.70367,0.54143685,0.5019251,0.4845528,0.3210367,0.016582657,0.01409672,0.50622433,0.0010236207,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16701,4759,1.52,7.96,2.8,12911,241,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.55507105459401,63.61166889519501]}"
0000000000000000031c_60,0.5481928,271.37344,270.8191,0.562114,0.5095584,0.48970017,0.34586683,0.01655341,0.0152080795,0.4979476,8.773892E-4,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16701,4759,1.52,7.96,2.8,12913,241,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.55567579419709,63.61166234879051]}"
0000000000000000031c_61,0.6358147,271.37036,270.95184,0.65108126,0.6066854,0.6173603,0.5241523,0.026263183,0.023981972,0.62443787,0.0016670395,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16701,4759,1.52,7.96,2.8,12916,240,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.5562805334877,63.611655799841714]}"
0000000000000000031c_62,0.6696527,271.37653,271.0077,0.6841881,0.6591825,0.6848315,0.6570768,0.04068161,0.03857588,0.67295754,0.0012283449,Europe,Russia,5.5,0.021,51,0,149023,2.17,,1,MODIS,63.609452,76.542708,30048,0,6565.3,16702,4759,1.52,7.96,2.8,12918,240,0.0,3,11.91,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.55688527246565,63.611649248348606]}"
