system:index,B1,B10,B11,B2,B3,B4,B5,B6,B7,B8,B9,Continent,Country,Depth_avg,Dis_avg,Elevation,Grand_id,Hylak_id,Lake_area,Lake_name,Lake_type,Poly_src,Pour_lat,Pour_long,QA_PIXEL,QA_RADSAT,Res_time,SAA,SZA,Shore_dev,Shore_len,Slope_100,VAA,VZA,Vol_res,Vol_src,Vol_total,Wshd_area,.geo
00000000000000000389_16,0.13903491,305.92612,304.6426,0.121016845,0.10575528,0.09181593,0.084801435,0.0589621,0.043476425,0.101609334,0.0015015054,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21952,0,37747.5,12576,2672,3.25,19.84,0.38,-7335,457,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.28783309802308,33.82797083590556]}"
00000000000000000389_17,0.1402899,305.74066,304.61862,0.12247353,0.109318554,0.094975814,0.08724418,0.061763413,0.044328023,0.10371592,0.0015463264,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21952,0,37747.5,12577,2672,3.25,19.84,0.38,-7335,457,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.288157279559485,33.827972707705236]}"
00000000000000000389_18,0.13932624,305.79654,304.73044,0.12245112,0.1104839,0.09479653,0.08547375,0.060486015,0.043431602,0.10288673,0.0012549895,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21952,0,37747.5,12577,2672,3.25,19.84,0.38,-7335,458,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.28848146112582,33.82797457865279]}"
00000000000000000389_19,0.13876599,305.83453,304.82886,0.12153229,0.10911686,0.09439314,0.10342459,0.068262465,0.04603122,0.10277468,0.0015911475,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21824,0,37747.5,12577,2672,3.25,19.84,0.38,-7335,458,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.28880564272206,33.82797644874824]}"
00000000000000000389_20,0.13937107,305.8457,304.9033,0.12103926,0.10927373,0.09658937,0.16854958,0.091255665,0.055085078,0.10454511,0.0016359685,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21824,0,37747.5,12577,2672,3.25,19.84,0.38,-7335,458,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.28912982434821,33.82797831799157]}"
00000000000000000389_21,0.13977446,305.9529,305.06265,0.12166675,0.11232156,0.09463966,0.28405344,0.13737653,0.07010013,0.10416413,0.0013670422,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21824,0,37747.5,12577,2672,3.25,19.84,0.38,-7335,458,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.289454006004235,33.827980186382796]}"
00000000000000000389_22,0.13695073,307.18134,305.812,0.11888785,0.10774982,0.08928354,0.111537196,0.06622311,0.04379017,0.09838221,0.0012549895,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21824,0,37747.5,12576,2672,3.25,19.84,0.38,-7334,456,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.28589025886944,33.827689033110126]}"
00000000000000000389_23,0.13715243,306.63855,305.33582,0.11998597,0.108511776,0.089888625,0.073775455,0.05219412,0.03776174,0.10277468,0.0014118633,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21952,0,37747.5,12576,2672,3.25,19.84,0.38,-7334,456,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.28621443920506,33.827690910003405]}"
00000000000000000389_24,0.1385867,306.25168,305.10776,0.12207014,0.11158202,0.09268994,0.077898994,0.05387491,0.03946494,0.10748089,0.0014790948,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21952,0,37747.5,12576,2672,3.25,19.84,0.38,-7334,456,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.28653861957068,33.827692786044594]}"
00000000000000000389_25,0.14607182,305.96854,304.95377,0.12971213,0.118798204,0.10317807,0.092914045,0.070212185,0.0523734,0.117856964,0.0011653474,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21952,0,37747.5,12576,2672,3.25,19.84,0.38,-7334,456,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.28686279996629,33.827694661233664]}"
00000000000000000389_26,0.15140553,305.69592,304.66656,0.13540441,0.12384058,0.1096323,0.10246093,0.07987112,0.059544772,0.118820615,0.0015239159,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21952,0,37747.5,12576,2672,3.25,19.84,0.38,-7335,457,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.28718698039188,33.82769653557064]}"
00000000000000000389_27,0.15024018,305.41602,304.36276,0.13282719,0.12052382,0.108354904,0.10470198,0.08056585,0.0606653,0.11507806,0.0016359685,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21952,0,37747.5,12576,2672,3.25,19.84,0.38,-7335,457,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.28751116084745,33.827698409055515]}"
00000000000000000389_28,0.14797671,305.15344,304.16525,0.13103436,0.11781214,0.106136255,0.10241611,0.07650954,0.058357015,0.11259049,0.0014566843,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21952,0,37747.5,12576,2672,3.25,19.84,0.38,-7335,457,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.28783534133296,33.82770028168829]}"
00000000000000000389_29,0.14600459,305.0613,304.21597,0.12838991,0.115257345,0.1040969,0.09865114,0.07361858,0.05477133,0.10981158,0.0015911475,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21952,0,37747.5,12576,2672,3.25,19.84,0.38,-7335,457,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.288159521848414,33.827702153468955]}"
00000000000000000389_30,0.14313604,305.21408,304.3601,0.12552136,0.11256808,0.10001818,0.11337486,0.07850408,0.053785264,0.10411931,0.0014342738,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21824,0,37747.5,12577,2672,3.25,19.84,0.38,-7335,458,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.28848370239379,33.82770402439752]}"
00000000000000000389_31,0.14015543,305.3465,304.4801,0.122249424,0.11227674,0.09616357,0.23443653,0.12469217,0.06846416,0.10667411,0.0013446317,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21824,0,37747.5,12577,2672,3.25,19.84,0.38,-7335,458,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.28880788296908,33.82770589447398]}"
00000000000000000389_32,0.1373093,306.98444,305.80673,0.11913437,0.106539644,0.08784927,0.075859636,0.054233477,0.039778687,0.09992854,0.0016359685,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21952,0,37747.5,12576,2672,3.25,19.84,0.38,-7334,455,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.28524414973574,33.8274147226903]}"
00000000000000000389_33,0.13890044,306.3051,305.15286,0.12135301,0.111380324,0.09262271,0.08623571,0.059387896,0.042692054,0.10842213,0.0018152527,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21952,0,37747.5,12576,2672,3.25,19.84,0.38,-7334,455,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.28556832899036,33.82741660126871]}"
00000000000000000389_34,0.14320327,305.80325,304.7118,0.12594716,0.11631064,0.09853909,0.0879165,0.06490089,0.04833951,0.110820055,0.0013894527,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21952,0,37747.5,12576,2672,3.25,19.84,0.38,-7334,456,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.28589250827502,33.82741847899503]}"
00000000000000000389_35,0.14293434,305.4429,304.39746,0.12592475,0.11595207,0.0979116,0.088118196,0.06409411,0.04712934,0.10887034,9.636527E-4,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21952,0,37747.5,12576,2672,3.25,19.84,0.38,-7334,456,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.28621668758969,33.82742035586925]}"
00000000000000000389_36,0.14589253,305.2051,304.2587,0.12919669,0.12115131,0.10322289,0.092779584,0.06781425,0.050334044,0.11216469,0.0015239159,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21952,0,37747.5,12576,2672,3.25,19.84,0.38,-7334,456,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.286540866934374,33.82742223189138]}"
00000000000000000389_37,0.1505091,305.09277,304.24802,0.13511308,0.12639537,0.11050631,0.101026654,0.07702498,0.057684697,0.11852928,0.0012549895,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21952,0,37747.5,12576,2672,3.25,19.84,0.38,-7334,457,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.286865046309046,33.827424107061425]}"
00000000000000000389_38,0.15245882,305.05457,304.224,0.13690591,0.12697805,0.11362138,0.10806356,0.083008595,0.06328733,0.11893267,0.0015911475,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21952,0,37747.5,12576,2672,3.25,19.84,0.38,-7335,457,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.2871892257137,33.82742598137937]}"
00000000000000000389_39,0.15194337,305.0051,304.1679,0.13533717,0.12280969,0.11241121,0.10873588,0.08370332,0.06319769,0.115257345,0.0016359685,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21952,0,37747.5,12576,2672,3.25,19.84,0.38,-7335,457,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.287513405148324,33.827427854845226]}"
00000000000000000389_40,0.15111418,304.93085,304.1225,0.1338805,0.12016525,0.11066318,0.107391246,0.082470745,0.06205475,0.11467467,0.0014342738,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21952,0,37747.5,12576,2672,3.25,19.84,0.38,-7335,457,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.2878375846129,33.827429727458984]}"
00000000000000000389_41,0.14797671,304.94434,304.19995,0.13098954,0.11754321,0.107794635,0.11299388,0.082201816,0.06028432,0.11126827,0.0015239159,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21824,0,37747.5,12576,2672,3.25,19.84,0.38,-7335,458,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.28816176410741,33.82743159922065]}"
00000000000000000389_42,0.14037955,307.14374,305.86218,0.123078614,0.11232156,0.09567054,0.09235378,0.060979046,0.04506757,0.10846695,0.0015239159,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21952,0,37747.5,12576,2672,3.25,19.84,0.38,-7334,455,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.284598044775905,33.82714040892639]}"
00000000000000000389_43,0.14676654,306.30066,305.23245,0.1306758,0.11778973,0.1028195,0.09412421,0.0711086,0.05304572,0.11778973,0.0020169474,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21952,0,37747.5,12576,2672,3.25,19.84,0.38,-7334,455,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.2849222229495,33.827142289189894]}"
00000000000000000389_44,0.14622869,305.58405,304.77832,0.12973455,0.120075606,0.103514224,0.094303496,0.06956228,0.05221653,0.11700536,0.0018824843,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21952,0,37747.5,12576,2672,3.25,19.84,0.38,-7334,455,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.285246401153145,33.827144168601315]}"
00000000000000000389_45,0.14873867,305.33304,304.44812,0.13307372,0.12498351,0.107391246,0.09851668,0.07402197,0.05613837,0.119537756,0.0015463264,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21952,0,37747.5,12576,2672,3.25,19.84,0.38,-7334,456,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.28557057938684,33.827146047160646]}"
00000000000000000389_46,0.15080044,305.09726,304.21332,0.13533717,0.12765037,0.11019257,0.10140764,0.07729391,0.059253436,0.119649805,0.0015015054,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21952,0,37747.5,12576,2672,3.25,19.84,0.38,-7334,456,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.285894757650574,33.8271479248679]}"
00000000000000000389_47,0.14938858,304.86105,304.0022,0.13338746,0.1251852,0.1081308,0.10030952,0.075837225,0.05739336,0.1172967,0.0010981158,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21952,0,37747.5,12576,2672,3.25,19.84,0.38,-7334,456,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.28621893594432,33.827149801723074]}"
00000000000000000389_48,0.14831287,304.67853,303.88718,0.13202041,0.12274246,0.10692063,0.09927864,0.07485116,0.05656417,0.1147419,0.0013894527,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21952,0,37747.5,12576,2672,3.25,19.84,0.38,-7334,456,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.28654311426808,33.827151677726164]}"
00000000000000000389_49,0.14882831,304.59506,303.8845,0.13240139,0.121577114,0.107682586,0.10086978,0.076128565,0.05763988,0.111649245,0.0010981158,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21952,0,37747.5,12576,2672,3.25,19.84,0.38,-7334,457,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.28686729262183,33.827153552877164]}"
00000000000000000389_50,0.15015054,304.6605,303.93265,0.13316335,0.12059105,0.10860141,0.1036711,0.07946773,0.060373962,0.11270254,0.0016359685,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21952,0,37747.5,12576,2672,3.25,19.84,0.38,-7335,457,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.287191471005556,33.82715542717608]}"
00000000000000000389_51,0.1492317,304.7349,303.9835,0.13255827,0.11817071,0.10783946,0.10866865,0.08141745,0.060979046,0.11086488,0.0015239159,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21952,0,37747.5,12576,2672,3.25,19.84,0.38,-7335,457,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.28751564941925,33.827157300622915]}"
00000000000000000389_52,0.14896278,304.816,304.06104,0.13179632,0.11819312,0.10833249,0.109721944,0.081776015,0.060373962,0.11292665,9.636527E-4,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21952,0,37747.5,12576,2672,3.25,19.84,0.38,-7335,457,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.287839827862896,33.827159173217666]}"
00000000000000000389_53,0.14150007,305.8971,305.03345,0.12375093,0.115503855,0.09766508,0.29382443,0.14811118,0.076688826,0.104903676,0.0012998106,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21824,0,37747.5,12577,2672,3.25,19.84,0.38,-7336,460,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.29140579271592,33.827179715522206]}"
00000000000000000389_54,0.14208275,305.9462,305.1237,0.12401986,0.11763286,0.0979116,0.32201687,0.16357444,0.082044944,0.10797392,0.0018152527,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21824,0,37747.5,12577,2672,3.25,19.84,0.38,-7336,460,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.29172997151793,33.82718157789192]}"
00000000000000000389_55,0.14351702,306.10016,305.32523,0.1257903,0.1211289,0.099950954,0.32008958,0.16243151,0.08307583,0.11187335,0.001613558,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21824,0,37747.5,12577,2672,3.25,19.84,0.38,-7336,461,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.292054150349706,33.82718343940954]}"
00000000000000000389_56,0.13704038,307.336,306.35245,0.1194257,0.10730161,0.08932836,0.12000837,0.072811805,0.04627774,0.096656606,0.0011429369,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21824,0,37747.5,12576,2672,3.25,19.84,0.38,-7334,454,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.28395194398996,33.82686609181848]}"
00000000000000000389_57,0.13746618,306.38968,305.41266,0.119918734,0.107548125,0.0891939,0.07973666,0.05183555,0.03825477,0.10405208,0.0014342738,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21952,0,37747.5,12576,2672,3.25,19.84,0.38,-7334,455,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.28427612108248,33.826867973767044]}"
00000000000000000389_58,0.14593735,305.76077,304.74106,0.12953284,0.12110649,0.104231365,0.096342854,0.06974156,0.052104477,0.116893314,0.001568737,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21952,0,37747.5,12576,2672,3.25,19.84,0.38,-7334,455,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.284600298205085,33.82686985486353]}"
00000000000000000389_59,0.15275015,305.39584,304.26672,0.13786957,0.12953284,0.11498842,0.108623825,0.08285172,0.06337697,0.12263041,0.0017928422,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21952,0,37747.5,12576,2672,3.25,19.84,0.38,-7334,455,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.28492447535776,33.82687173510795]}"
00000000000000000389_60,0.15434131,305.05905,304.0931,0.13881081,0.12955526,0.11534698,0.10882552,0.084106706,0.06416134,0.12186845,0.0014566843,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21952,0,37747.5,12576,2672,3.25,19.84,0.38,-7334,455,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.2852486525405,33.826873614500286]}"
00000000000000000389_61,0.15270534,304.8543,304.09576,0.13692832,0.12700047,0.11315075,0.10541912,0.08101406,0.061741002,0.11935847,0.0013222211,Asia,Iraq,1.1,0.001,35,0,174903,2.97,,1,SWBD,33.81903,44.3008,21952,0,37747.5,12576,2672,3.25,19.84,0.38,-7334,456,0.0,3,3.26,9.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.285572829753285,33.82687549304055]}"
